Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Education level,Reporting Type,Sex,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,ISO3
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",478,Mauritania,UPPSEC,G,FEMALE,PERCENT,,,,,,,100,,,,,,,,81.53846,,69.77273,,,65.69647,,,,MRT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",478,Mauritania,UPPSEC,G,MALE,PERCENT,,,,,,,100,,,,,,,,75.15291,,76.7495,,,95.23691,,,,MRT
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",480,Mauritius,PREPRI,G,BOTHSEX,PERCENT,85.25327,89.79926,90.5824,,89.65238,90.28389,100,100,96.41873,97.61716,94.01103,98.70588,99.92129,99.95629,100,100,100,100,100,100,100,100,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",480,Mauritius,PREPRI,G,FEMALE,PERCENT,85.25327,89.79926,90.5824,,89.65238,90.28389,100,96.49821,96.43987,97.60383,,98.73867,99.92089,99.95612,100,100,100,100,100,100,,100,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",480,Mauritius,PREPRI,G,MALE,PERCENT,0,0,0,,0,0,0,,92.30769,100,,92.30769,100,100,100,100,100,100,100,100,,100,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",480,Mauritius,PRIMAR,G,BOTHSEX,PERCENT,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",480,Mauritius,PRIMAR,G,FEMALE,PERCENT,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",480,Mauritius,PRIMAR,G,MALE,PERCENT,100,100,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,100,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",480,Mauritius,SECOND,G,BOTHSEX,PERCENT,,,,,,,,,,,,,44.3596,45.49518,31.8472,31.27745,,55.25704,53.11013,47.50946,,52.18163,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",480,Mauritius,SECOND,G,FEMALE,PERCENT,,,,,,,,,,,,,,45.69012,32.66643,33.40259,,51.68872,49.23543,45.63972,,48.55196,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",480,Mauritius,SECOND,G,MALE,PERCENT,,,,,,,,,,,,,,45.24254,30.79032,27.74382,,60.18764,58.7522,50.63932,,57.70137,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",484,Mexico,LOWSEC,G,BOTHSEX,PERCENT,,,,,87.52128,88.14831,81.28958,88.66778,86.37503,89.29667,89.81302,90.18757,90.64655,,,,,,,,,,,MEX
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",484,Mexico,PREPRI,G,BOTHSEX,PERCENT,,,,,76.08393,77.21444,78.45931,78.01665,81.31244,81.54251,82.22341,85.60011,85.60015,82.02227,82.39897,83.79394,85.17902,85.14331,85.14022,,,,,MEX
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",484,Mexico,PREPRI,G,FEMALE,PERCENT,,,,,,,,,,,,,,83.93808,84.48731,86.84572,86.55141,86.4856,86.41182,,,,,MEX
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",484,Mexico,PREPRI,G,MALE,PERCENT,,,,,,,,,,,,,,46.31689,45.80414,40.42666,57.39275,58.94544,58.43112,,,,,MEX
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",484,Mexico,PRIMAR,G,BOTHSEX,PERCENT,,,,,94.50382,94.93443,95.15333,95.36857,95.04649,95.58816,95.58591,96.00005,95.99993,92.95787,93.27574,93.94159,94.59135,94.81147,95.34085,,,,,MEX
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",484,Mexico,PRIMAR,G,FEMALE,PERCENT,,,,,,,,,,,,,,94.2836,94.52779,95.17522,95.69118,95.81903,96.05371,,,,,MEX
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",484,Mexico,PRIMAR,G,MALE,PERCENT,,,,,,,,,,,,,,90.45371,90.87523,91.56605,92.43294,92.80173,93.8665,,,,,MEX
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",484,Mexico,SECOND,G,BOTHSEX,PERCENT,,,,,88.79637,89.36711,85.318,90.00625,88.78647,89.85324,90.99565,85.67287,91.79758,93.1242,94.25937,94.81829,95.27137,95.54036,95.63544,,,,,MEX
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",484,Mexico,SECOND,G,FEMALE,PERCENT,,,,,,,,,,,,,,93.37225,94.55519,95.14926,95.55944,95.86181,96.12833,,,,,MEX
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",484,Mexico,SECOND,G,MALE,PERCENT,,,,,,,,,,,,,,92.88266,93.97014,94.49464,94.98333,95.21386,95.12841,,,,,MEX
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",484,Mexico,UPPSEC,G,BOTHSEX,PERCENT,,,,,90.724,91.20134,91.34444,92.02185,92.43804,90.68297,92.81179,78.82099,93.52575,,,,,,,,,,,MEX
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",583,Micronesia (Federated States of),LOWSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,100,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",583,Micronesia (Federated States of),PREPRI,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,99.30556,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",583,Micronesia (Federated States of),PRIMAR,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,100,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",583,Micronesia (Federated States of),UPPSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,31.51927,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",583,Micronesia (Federated States of),UPPSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,32.48731,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",583,Micronesia (Federated States of),UPPSEC,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,30.7377,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",492,Monaco,LOWSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,66.53386,77.88945,75.10917,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",492,Monaco,LOWSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,61.90476,74.19355,69.06475,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",492,Monaco,LOWSEC,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,73.07692,84,84.44444,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",492,Monaco,PREPRI,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,78,85.96491,81.03448,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",492,Monaco,PREPRI,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,76.59574,84.90566,78.84615,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",492,Monaco,PREPRI,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,100,100,100,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",492,Monaco,PRIMAR,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,63.52941,75,73.07692,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",492,Monaco,PRIMAR,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,65.46763,73.18841,71.91781,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",492,Monaco,PRIMAR,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,54.83871,81.57895,77.77778,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",492,Monaco,SECOND,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,80.56156,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",492,Monaco,SECOND,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,76.6537,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",492,Monaco,SECOND,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,85.43689,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",492,Monaco,UPPSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,82.57576,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",492,Monaco,UPPSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,78.94737,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",492,Monaco,UPPSEC,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,86.25954,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",496,Mongolia,LOWSEC,G,BOTHSEX,PERCENT,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,MNG
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",496,Mongolia,LOWSEC,G,FEMALE,PERCENT,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,MNG
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",496,Mongolia,LOWSEC,G,MALE,PERCENT,100,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,MNG
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",496,Mongolia,PREPRI,G,BOTHSEX,PERCENT,100,100,100,100,100,100,100,100,100,100,89.85442,93.01226,93.60098,,,96.8,100,99.95892,96.90123,95.69042,,,,MNG
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",496,Mongolia,PREPRI,G,FEMALE,PERCENT,100,100,100,100,100,100,100,100,100,100,90.00683,93.17137,93.76688,,,,100,99.95799,96.92389,96.07044,,,,MNG
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",496,Mongolia,PREPRI,G,MALE,PERCENT,100,100,100,100,100,100,100,100,100,100,80.55556,84.14634,85.10638,,,,100,100,96.05911,83.33333,,,,MNG
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",496,Mongolia,PRIMAR,G,BOTHSEX,PERCENT,100,100,100,100,100,100,100,100,100,100,97.57174,98.54289,99.3607,100,100,,100,,93.27017,88.94374,,,,MNG
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",496,Mongolia,PRIMAR,G,FEMALE,PERCENT,100,100,100,100,100,100,100,100,100,100,97.57422,98.54571,99.34472,100,100,,100,,94.72439,90.00391,,,,MNG
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",496,Mongolia,PRIMAR,G,MALE,PERCENT,100,100,100,100,100,100,100,100,100,100,97.51861,98.48101,99.72973,100,100,,100,,65.75875,67.33068,,,,MNG
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",496,Mongolia,SECOND,G,BOTHSEX,PERCENT,100,100,100,100,100,100,100,,,,97.60542,,,,100,100,100,98.10217,88.89046,87.08002,,,,MNG
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",496,Mongolia,SECOND,G,FEMALE,PERCENT,100,100,100,100,100,100,100,,,,98.36914,,,,100,,100,98.36709,90.05219,87.96348,,,,MNG
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",496,Mongolia,SECOND,G,MALE,PERCENT,100,100,100,100,100,100,100,,,,95.53084,,,,100,,100,97.39381,85.73429,84.66723,,,,MNG
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",496,Mongolia,UPPSEC,G,BOTHSEX,PERCENT,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,MNG
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",496,Mongolia,UPPSEC,G,FEMALE,PERCENT,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,MNG
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",496,Mongolia,UPPSEC,G,MALE,PERCENT,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,MNG
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",500,Montserrat,LOWSEC,G,BOTHSEX,PERCENT,,,57.89474,,,50,,,,43.75,,,,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",500,Montserrat,LOWSEC,G,FEMALE,PERCENT,,,81.81818,,,80,,,,50,,,,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",500,Montserrat,LOWSEC,G,MALE,PERCENT,,,25,,,0,,,,25,,,,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",500,Montserrat,PREPRI,G,BOTHSEX,PERCENT,100,100,100,,100,100,100,100,,78.57143,,,,,,,,81.81818,72.72727,68.75,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",500,Montserrat,PREPRI,G,FEMALE,PERCENT,100,100,100,,100,100,100,100,,78.57143,,,,,,,,81.81818,72.72727,68.75,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",500,Montserrat,PREPRI,G,MALE,PERCENT,0,0,0,,0,0,0,0,,0,,,,,,,,0,0,0,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",500,Montserrat,PRIMAR,G,BOTHSEX,PERCENT,100,95,91.30435,,86.36364,80,76.66667,77.41935,,59.45946,,,,,72.5,,76.66667,,77.77778,75.86207,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",500,Montserrat,PRIMAR,G,FEMALE,PERCENT,100,94.44444,90.90909,,86.36364,80,76.66667,77.41935,,61.11111,,,,,73.68421,,81.48148,,76,76.92308,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",500,Montserrat,PRIMAR,G,MALE,PERCENT,100,100,100,,0,0,0,0,,0,,,,,50,,33.33333,,100,66.66667,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",500,Montserrat,SECOND,G,BOTHSEX,PERCENT,,65.21739,63.63636,,,50,51.85185,58.62069,,44.44444,,,,,54.16667,,,,47.22222,45.94595,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",500,Montserrat,SECOND,G,FEMALE,PERCENT,,93.33333,80,,,70.58824,70.58824,63.15789,,50,,,,,68.75,,,,48,62.5,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",500,Montserrat,SECOND,G,MALE,PERCENT,,12.5,38.46154,,,11.11111,20,50,,28.57143,,,,,25,,,,45.45455,15.38462,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",500,Montserrat,UPPSEC,G,BOTHSEX,PERCENT,,,71.42857,,,50,,,,45.45455,,,,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",500,Montserrat,UPPSEC,G,FEMALE,PERCENT,,,77.77778,,,57.14286,,,,50,,,,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",500,Montserrat,UPPSEC,G,MALE,PERCENT,,,60,,,33.33333,,,,33.33333,,,,,,,,,,,,,,
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",504,Morocco,LOWSEC,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,100,100,100,100,,,MAR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",504,Morocco,LOWSEC,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,100,100,100,100,,,MAR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",504,Morocco,LOWSEC,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,100,100,100,100,,,MAR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",504,Morocco,PREPRI,G,BOTHSEX,PERCENT,,,,,,100,,100,100,,100,,100,,,,,,,,,,,MAR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",504,Morocco,PREPRI,G,FEMALE,PERCENT,,,,,,100,,100,100,,100,,100,,,,,,,,,,,MAR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",504,Morocco,PREPRI,G,MALE,PERCENT,,,,,,100,,100,100,,100,,100,,,,,,,,,,,MAR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",504,Morocco,PRIMAR,G,BOTHSEX,PERCENT,,,,,,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,MAR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",504,Morocco,PRIMAR,G,FEMALE,PERCENT,,,,,,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,MAR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",504,Morocco,PRIMAR,G,MALE,PERCENT,,,,,,100,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,,MAR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",504,Morocco,SECOND,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,100,100,100,100,,,MAR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",504,Morocco,SECOND,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,100,100,100,100,,,MAR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",504,Morocco,SECOND,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,100,100,100,100,,,MAR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",504,Morocco,UPPSEC,G,BOTHSEX,PERCENT,,,,,,,,,100,,,,,,,,,100,100,100,100,,,MAR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",504,Morocco,UPPSEC,G,FEMALE,PERCENT,,,,,,,,,100,,,,,,,,,100,100,100,100,,,MAR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",504,Morocco,UPPSEC,G,MALE,PERCENT,,,,,,,,,100,,,,,,,,,100,100,100,100,,,MAR
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",508,Mozambique,LOWSEC,G,BOTHSEX,PERCENT,,,,,,,60.41063,57.51511,61.70096,,,,,85.24293,,,,,,,97.05091,,,MOZ
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",508,Mozambique,LOWSEC,G,FEMALE,PERCENT,,,,,,,69.85185,69.85677,68.35443,,,,,88.73461,,,,,,,97.39192,,,MOZ
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",508,Mozambique,LOWSEC,G,MALE,PERCENT,,,,,,,58.57143,55.16257,60.37508,,,,,84.31727,,,,,,,96.93782,,,MOZ
4,4.c,4.c.1,SE_TRA_GRDL,"Proportion of teachers with the minimum required qualifications, by education level and sex (%)",508,Mozambique,PRIMAR,G,BOTHSEX,PERCENT,,,,,,59.83276,64.56759,63.19169,66.96753,71.15754,75.94308,80.10401,83.63949,87.32589,89.95685,93.24387,95.14326,97.19216,97.24615,97.957,98.40435,,,MOZ
