Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Reporting Type,Sex,Units,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,ISO3
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",760,Syrian Arab Republic,G,MALE,PERCENT,53.16394,54.02028,53.97325,56.49508,57.3358,59.0852,73.89219,66.11421,63.20462,56.45586,50.54531,59.86147,60.062,40.22268,,,,,,,,,,SYR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",762,Tajikistan,G,BOTHSEX,PERCENT,12.14387,12.38381,9.13151,8.37422,8.46594,8.93038,8.46242,9.03434,8.63223,9.48502,7.99658,9.77442,11.03239,10.48014,10.19084,11.41047,14.16946,12.49877,,,,,,TJK
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",762,Tajikistan,G,FEMALE,PERCENT,,,,7.96077,8.24673,8.60166,7.96037,8.73645,8.05013,8.81708,7.35963,9.13049,10.3575,9.21104,9.22976,10.56313,13.08887,11.57127,,,,,,TJK
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",762,Tajikistan,G,MALE,PERCENT,,,,8.77199,8.67662,9.24599,8.94389,9.31908,9.18665,10.11902,8.59961,10.38348,11.66989,11.67794,11.09767,12.21015,15.19004,13.37515,,,,,,TJK
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",764,Thailand,G,BOTHSEX,PERCENT,,,,,,,98.94088,98.91964,98.94136,99.23408,98.50502,99.77376,97.82664,99.87827,99.51549,,,97.05839,99.54432,98.72702,99.72495,,,THA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",764,Thailand,G,FEMALE,PERCENT,,,,,,,100,100,100,100,100,99.53542,100,99.74948,100,,,96.94103,100,98.65878,99.7535,,,THA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",764,Thailand,G,MALE,PERCENT,,,,,,,97.93993,97.89845,97.93946,98.50795,97.08573,100,95.76733,100,99.05866,,,97.16898,99.1145,98.79146,99.69795,,,THA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",626,Timor-Leste,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,55.04578,61.10826,74.12031,73.51708,43.21799,42.63833,50.18174,,,,TLS
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",626,Timor-Leste,G,FEMALE,PERCENT,,,,,,,,,,,,,,57.72675,64.6464,77.75657,75.32106,43.57546,42.30617,51.75444,,,,TLS
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",626,Timor-Leste,G,MALE,PERCENT,,,,,,,,,,,,,,52.44967,57.68794,70.60843,71.77703,42.87358,42.95815,48.6681,,,,TLS
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",768,Togo,G,BOTHSEX,PERCENT,31.55486,36.4635,37.75064,46.5134,,,,32.26721,36.16015,,,,,,,,,,96.59802,95.07047,99.42591,,,TGO
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",768,Togo,G,FEMALE,PERCENT,,34.72947,36.07264,44.64616,,,,31.54835,35.64234,,,,,,,,,,96.6664,93.39177,100,,,TGO
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",768,Togo,G,MALE,PERCENT,,38.20259,39.43141,48.38193,,,,32.98563,36.67715,,,,,,,,,,96.52998,96.74013,98.85494,,,TGO
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",772,Tokelau,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,88.43537,,,90,96.875,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",772,Tokelau,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,100,,,100,93.75,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",772,Tokelau,G,MALE,PERCENT,,,,,,,,,,,,,,,,,77.92208,,,80,100,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",776,Tonga,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,,,,,,,94.5864,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",776,Tonga,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,,88.91458,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",776,Tonga,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,,100,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",780,Trinidad and Tobago,G,BOTHSEX,PERCENT,63.22067,64.37626,,,96.25208,97.54973,,91.80821,,,,,,,,,,,,,79.49944,,,TTO
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",780,Trinidad and Tobago,G,FEMALE,PERCENT,61.95101,62.14577,,,95.32688,95.83138,,91.29382,,,,,,,,,,,,,79.76229,,,TTO
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",780,Trinidad and Tobago,G,MALE,PERCENT,64.45678,66.54854,,,97.14997,99.21635,,92.30769,,,,,,,,,,,,,79.24509,,,TTO
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",788,Tunisia,G,BOTHSEX,PERCENT,32.66799,35.08048,42.0917,,,,,,,,,,,,,,,,,,,,,TUN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",788,Tunisia,G,FEMALE,PERCENT,33.18995,35.39569,42.44701,,,,,,,,,,,,,,,,,,,,,TUN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",788,Tunisia,G,MALE,PERCENT,32.18499,34.78953,41.7638,,,,,,,,,,,,,,,,,,,,,TUN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",792,Turkey,G,BOTHSEX,PERCENT,,,,,28.36631,34.03907,40.35151,44.48216,49.7924,46.04099,56.01916,64.16742,67.08204,72.92945,69.68943,68.4045,65.2844,67.63903,75.73836,75.90512,,,,TUR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",792,Turkey,G,FEMALE,PERCENT,,,,,27.95432,33.31926,39.70502,43.68878,48.83181,44.62202,54.44232,62.70564,65.71502,72.27746,68.82887,67.24173,64.26919,66.48094,74.7078,74.74007,,,,TUR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",792,Turkey,G,MALE,PERCENT,,,,,28.76328,34.73199,40.97338,45.24481,50.71531,47.40366,57.53266,65.56962,68.39357,73.55515,70.5154,69.52013,66.25739,68.74774,76.72367,77.01783,,,,TUR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",796,Turks and Caicos Islands,G,BOTHSEX,PERCENT,83.53511,76.72811,78.92377,66.95652,74.00419,78.06841,,,,,,,,,91.54135,98.98981,,94.30894,90.47994,,95.81957,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",796,Turks and Caicos Islands,G,FEMALE,PERCENT,97.52475,88.26291,77.16895,73.33333,81.62393,78.60082,,,,,,,,,85.38462,100,,98.75,100,,100,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",796,Turks and Caicos Islands,G,MALE,PERCENT,70.14218,65.61086,80.61674,60.85106,66.66667,77.55906,,,,,,,,,97.42647,99.6139,,90.07937,81.41321,,91.83586,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",798,Tuvalu,G,BOTHSEX,PERCENT,,,,,,,,,,,,,,,99.60938,98.3179,91.18774,84.84848,88.01498,94.98476,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",798,Tuvalu,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,100,92.12598,,90.76923,100,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",798,Tuvalu,G,MALE,PERCENT,,,,,,,,,,,,,,,,96.72433,90.29851,,85.40146,90.22392,,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",800,Uganda,G,BOTHSEX,PERCENT,,,,,,,,,,,34.1144,,,,,,,,,,,,,UGA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",800,Uganda,G,FEMALE,PERCENT,,,,,,,,,,,35.13613,,,,,,,,,,,,,UGA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",800,Uganda,G,MALE,PERCENT,,,,,,,,,,,33.11286,,,,,,,,,,,,,UGA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",804,Ukraine,G,BOTHSEX,PERCENT,,,,,,,,,,,,72.67572,75.9438,75.2671,76.46077,66.13956,64.68576,64.19163,,,,,,UKR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",804,Ukraine,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,63.91217,63.06414,,,,,,UKR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",804,Ukraine,G,MALE,PERCENT,,,,,,,,,,,,,,,,,65.41486,65.25414,,,,,,UKR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",784,United Arab Emirates,G,BOTHSEX,PERCENT,71.14943,70.68975,77.0949,94.69988,89.88914,92.74354,93.03029,92.56354,,93.80218,92.36703,91.06993,87.91461,86.33199,,99.5388,99.64484,99.19932,,99.90448,99.73822,,,ARE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",784,United Arab Emirates,G,FEMALE,PERCENT,70.51182,70.19956,75.84693,92.64534,87.86855,90.78201,93.11224,92.48877,,96.04752,93.56952,90.24635,88.09233,86.79277,,99.25041,99.27521,98.38138,,99.80653,99.72959,,,ARE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",784,United Arab Emirates,G,MALE,PERCENT,71.75779,71.15411,78.31777,96.76511,91.9314,94.67541,92.95375,92.63409,,91.74181,91.25198,91.86394,87.749,85.90342,,99.81552,100,100,,100,99.74656,,,ARE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",826,United Kingdom of Great Britain and Northern Ireland,G,BOTHSEX,PERCENT,97.74716,97.67889,99.93596,94.81344,93.8931,91.72227,89.44449,89.70832,97.65107,99.39399,99.06167,99.61698,99.99739,97.46029,96.97484,98.0951,99.86013,99.93238,99.99949,99.99759,,,,GBR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",826,United Kingdom of Great Britain and Northern Ireland,G,FEMALE,PERCENT,97.61542,97.24961,99.86874,94.92963,93.8008,91.87704,89.71985,89.82992,97.68302,99.55508,99.26962,99.21577,100,95.75607,96.88401,96.10174,99.71373,99.86155,99.99895,100,,,,GBR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",826,United Kingdom of Great Britain and Northern Ireland,G,MALE,PERCENT,97.87259,98.08769,100,94.70267,93.98113,91.57454,89.18141,89.59228,97.62062,99.24052,98.86347,100,99.99489,99.08878,97.06166,100,100,100,100,99.99529,,,,GBR
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",834,United Republic of Tanzania,G,BOTHSEX,PERCENT,,,,,29.18953,21.11907,21.72423,,29.54532,,40.77912,,49.51324,47.49948,,,45.56278,54.70906,55.31319,55.69843,56.32457,,,TZA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",834,United Republic of Tanzania,G,FEMALE,PERCENT,,,,,29.22356,21.65184,22.26904,,30.54702,,41.98688,,51.23161,50.55319,,,45.51399,55.79368,56.93643,57.25612,58.1866,,,TZA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",834,United Republic of Tanzania,G,MALE,PERCENT,,,,,29.15606,20.59504,21.18847,,28.56179,,39.59498,,47.83181,44.51391,,,45.61041,53.65012,53.72806,54.17681,54.50502,,,TZA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",840,United States of America,G,BOTHSEX,PERCENT,,,,,,93.14037,,,,,,,,90.01836,90.33312,91.04018,91.20034,90.46672,89.9779,89.7832,,,,USA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",840,United States of America,G,FEMALE,PERCENT,,,,,,92.69387,,,,,,,,90.5317,89.79873,90.22066,92.17599,90.90543,91.76169,89.95087,,,,USA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",840,United States of America,G,MALE,PERCENT,,,,,,93.56723,,,,,,,,89.52666,90.84511,91.8272,90.26483,90.048,88.2709,89.62276,,,,USA
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",858,Uruguay,G,BOTHSEX,PERCENT,,,,,,99.60892,99.94309,99.28843,99.74203,99.6321,99.56509,98.22338,99.41721,99.63565,99.89185,99.82834,99.52394,98.2887,99.64969,95.56284,,,,URY
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",858,Uruguay,G,FEMALE,PERCENT,,,,,,100,99.88378,98.54681,100,100,99.11033,98.27973,100,100,99.77857,100,100,98.17222,99.28439,100,,,,URY
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",858,Uruguay,G,MALE,PERCENT,,,,,,99.23369,100,100,99.4947,99.27978,100,98.16952,98.86049,99.28772,100,99.66444,99.06885,98.40023,100,91.30353,,,,URY
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",860,Uzbekistan,G,BOTHSEX,PERCENT,,,,,,,,,35.71053,34.38318,33.79361,33.00691,32.79667,33.32522,30.14027,31.33494,30.0586,36.79501,36.71731,45.78912,62.83939,,,UZB
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",860,Uzbekistan,G,FEMALE,PERCENT,,,,,,,,,36.26477,35.04019,34.33339,33.52475,33.24818,33.92623,30.65526,31.69331,30.14598,36.23726,36.46983,44.99142,62.31133,,,UZB
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",860,Uzbekistan,G,MALE,PERCENT,,,,,,,,,35.17959,33.75477,33.27837,32.51328,32.36673,32.75369,29.65118,30.99494,29.97575,37.32374,36.95197,46.54589,63.34055,,,UZB
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",548,Vanuatu,G,BOTHSEX,PERCENT,,,,,,,,,,,,66.65068,64.13319,,62.09253,,,,91.54623,97.21497,98.02706,,,VUT
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",548,Vanuatu,G,FEMALE,PERCENT,,,,,,,,,,,,,,,,,,,,100,100,,,VUT
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",548,Vanuatu,G,MALE,PERCENT,,,,,,,,,,,,,,,,,,,,94.62081,96.18406,,,VUT
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",862,Venezuela (Bolivarian Republic of),G,BOTHSEX,PERCENT,77.08171,78.26694,76.50402,76.02816,75.47804,77.80503,,,87.70054,79.02144,73.94165,77.74376,77.17717,80.29046,90.53653,94.18546,87.68315,85.79534,,,,,,VEN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",862,Venezuela (Bolivarian Republic of),G,FEMALE,PERCENT,77.58756,78.91673,77.15745,76.44774,75.95674,78.35623,,,88.35949,81.49423,77.15549,80.87241,77.32507,80.77317,90.94743,94.436,88.0172,85.66968,,,,,,VEN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",862,Venezuela (Bolivarian Republic of),G,MALE,PERCENT,76.5972,77.64451,75.8783,75.62649,75.01985,77.27743,,,87.07017,76.65619,70.86746,74.75038,77.03577,79.82939,90.14424,93.94619,87.3637,85.91551,,,,,,VEN
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",704,Viet Nam,G,BOTHSEX,PERCENT,69.67491,64.71564,65.85922,,,77.96343,79.29993,,87.85532,91.63069,90.40477,93.84998,91.36645,95.53135,97.58318,99.28962,,99.73326,99.90632,,,,,VNM
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",704,Viet Nam,G,FEMALE,PERCENT,,,,,,,,,,,,,,,94.90444,98.49706,,99.43425,99.8013,,,,,VNM
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",704,Viet Nam,G,MALE,PERCENT,,,,,,,,,,,,,,,100,100,,100,100,,,,,VNM
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",145,Western Asia,G,BOTHSEX,PERCENT,30.79721,31.02781,30.77622,30.93887,31.36785,33.74268,38.25946,39.29019,40.37148,38.41775,40.41544,43.94777,44.62954,44.42399,43.74823,43.82464,43.11075,44.87056,47.26964,47.94564,49.03398,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",145,Western Asia,G,FEMALE,PERCENT,30.44203,30.58573,30.44297,30.60332,31.0499,33.30254,37.84849,38.82048,39.90256,37.87033,39.75458,43.3237,44.02874,44.07901,43.44314,43.2171,42.45211,44.61798,47.58557,47.90819,48.72838,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",145,Western Asia,G,MALE,PERCENT,31.14263,31.4558,31.09827,31.26199,31.67299,34.16455,38.65208,39.73762,40.81818,38.93972,41.04686,44.54535,45.205,44.75523,44.0414,44.40669,43.74065,45.11317,46.97087,47.98404,49.32802,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",1,World,G,BOTHSEX,PERCENT,,,64.57443,64.86454,64.87545,66.35662,66.7422,67.24315,67.88973,68.64874,69.42532,71.05113,72.71833,74.18324,74.90626,75.13614,74.74211,74.42805,74.2901,74.60566,75.34811,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",1,World,G,FEMALE,PERCENT,,,,64.47687,64.52691,66.06256,66.3885,66.98045,67.69886,68.4459,69.27586,70.90003,72.55803,73.97452,74.57443,74.91763,74.69057,74.34942,74.39812,74.66364,75.42282,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",1,World,G,MALE,PERCENT,,,,65.22361,65.19702,66.62336,67.00572,67.4779,68.05625,68.82771,69.55286,71.17975,72.85508,74.36441,75.19841,75.32484,74.78162,74.49541,74.18513,74.54573,75.27297,,,
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",887,Yemen,G,BOTHSEX,PERCENT,,,,4.01457,,,,,,,5.52459,,,4.37812,,,4.12823,,,,,,,YEM
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",887,Yemen,G,FEMALE,PERCENT,,,,3.89104,,,,,,,5.19261,,,4.07073,,,3.91602,,,,,,,YEM
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",887,Yemen,G,MALE,PERCENT,,,,4.13362,,,,,,,5.84382,,,4.67347,,,4.33209,,,,,,,YEM
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",716,Zimbabwe,G,BOTHSEX,PERCENT,,,,,,,,,,,,,45.55684,40.698,41.78551,49.5938,54.86186,54.6817,53.92821,54.6672,57.22575,,,ZWE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",716,Zimbabwe,G,FEMALE,PERCENT,,,,,,,,,,,,,46.35769,41.50414,42.3206,50.49871,,,,,,,,ZWE
4,4.2,4.2.2,SE_PRE_PARTN,"Participation rate in organized learning (one year before the official primary entry age), by sex (%)",716,Zimbabwe,G,MALE,PERCENT,,,,,,,,,,,,,44.75923,39.89698,41.25477,48.69677,,,,,,,,ZWE
