Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Age,Location,Reporting Type,Sex,Type of skill,Units,2013,2014,2015,2016,2017,2018,2019,2020,ISO3
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",562,Niger,,,G,BOTHSEX,PCPR,PERCENT,,,,,0.93095,,,,NER
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",562,Niger,,,G,BOTHSEX,SOFT,PERCENT,,,,,3.65269,,,,NER
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",562,Niger,,,G,BOTHSEX,TRAF,PERCENT,,,,,5.37643,,,,NER
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,BOTHSEX,ARSP,PERCENT,,29.33703,19.14098,21.43919,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,BOTHSEX,CMFL,PERCENT,,49.54439,52.54919,40.33848,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,BOTHSEX,COPA,PERCENT,,49.83218,35.89527,31.59932,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,BOTHSEX,EMAIL,PERCENT,46.42072,,,,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,BOTHSEX,EPRS,PERCENT,,15.95529,22.70737,21.05589,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,BOTHSEX,INST,PERCENT,,23.75567,,,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,BOTHSEX,PCPR,PERCENT,,9.90079,2.05228,2.87912,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,BOTHSEX,SOFT,PERCENT,,,24.53511,17.58192,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,BOTHSEX,TRAF,PERCENT,,28.4544,49.95841,40.21181,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,FEMALE,ARSP,PERCENT,,27.05314,19.19653,21.31056,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,FEMALE,CMFL,PERCENT,,45.75035,48.16541,38.94808,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,FEMALE,COPA,PERCENT,,46.35388,36.47568,32.0896,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,FEMALE,EMAIL,PERCENT,44.33255,,,,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,FEMALE,EPRS,PERCENT,,15.75951,23.38766,21.4978,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,FEMALE,INST,PERCENT,,17.40128,,,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,FEMALE,PCPR,PERCENT,,8.6773,1.52967,2.63758,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,FEMALE,SOFT,PERCENT,,,21.71148,15.71004,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,FEMALE,TRAF,PERCENT,,24.33205,45.53172,39.66401,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,MALE,ARSP,PERCENT,,31.59724,19.08613,21.5666,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,MALE,CMFL,PERCENT,,53.29917,56.8905,41.71626,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,MALE,COPA,PERCENT,,53.2746,35.32048,31.11341,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,MALE,EMAIL,PERCENT,48.48784,,,,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,MALE,EPRS,PERCENT,,16.14905,22.03373,20.61785,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,MALE,INST,PERCENT,,30.04464,,,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,MALE,PCPR,PERCENT,,11.11166,2.56976,3.11838,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,MALE,SOFT,PERCENT,,,27.33125,19.43677,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",807,North Macedonia,,,G,MALE,TRAF,PERCENT,,32.53435,54.34221,40.75464,,,,,MKD
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,BOTHSEX,ARSP,PERCENT,,64.8215,56.79559,53.5551,55.02265,,59.99999,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,BOTHSEX,CMFL,PERCENT,,77.64251,68.08891,59.11919,62.86175,,68,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,BOTHSEX,COPA,PERCENT,,81.76841,72.521,67.7678,68.99999,,78,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,BOTHSEX,EMAIL,PERCENT,81.12601,,,,,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,BOTHSEX,EPRS,PERCENT,,54.2637,54.5787,49.45521,51.1956,,48.99999,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,BOTHSEX,INST,PERCENT,,67.7307,,,,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,BOTHSEX,PCPR,PERCENT,,18.21809,10.15131,10.46909,11.92851,,11,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,BOTHSEX,SOFT,PERCENT,,,71.26309,66.67671,74.30362,,80.99999,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,BOTHSEX,TRAF,PERCENT,,75.197,60.95361,52.22449,54.87448,,65,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,FEMALE,ARSP,PERCENT,,53.9755,51.31443,47.51362,48.7429,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,FEMALE,CMFL,PERCENT,,73.8286,62.02022,54.31999,58.35971,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,FEMALE,COPA,PERCENT,,79.63019,69.57818,65.44372,,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,FEMALE,EMAIL,PERCENT,80.83032,,,,,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,FEMALE,EPRS,PERCENT,,48.59652,53.0382,47.3813,47.736,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,FEMALE,INST,PERCENT,,53.258,,,,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,FEMALE,PCPR,PERCENT,,9.5142,6.91801,4.91261,6.1896,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,FEMALE,SOFT,PERCENT,,,67.67478,64.77609,70.17972,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,FEMALE,TRAF,PERCENT,,67.248,56.6678,48.68048,49.7734,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,MALE,ARSP,PERCENT,,75.24942,62.0567,59.35052,61.0922,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,MALE,CMFL,PERCENT,,81.30942,73.91411,63.72282,67.2131,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,MALE,COPA,PERCENT,,83.82421,75.34569,69.99712,,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,MALE,EMAIL,PERCENT,81.41059,,,,,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,MALE,EPRS,PERCENT,,59.7123,56.05738,51.44458,54.5394,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,MALE,INST,PERCENT,,81.64548,,,,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,MALE,PCPR,PERCENT,,26.58648,13.2549,15.79912,17.47532,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,MALE,SOFT,PERCENT,,,74.70742,68.49991,78.28949,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",578,Norway,,,G,MALE,TRAF,PERCENT,,82.83958,65.06741,55.624,59.80482,,,,
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,BOTHSEX,ARSP,PERCENT,,,,,,,,25.49644,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,BOTHSEX,COPA,PERCENT,,,,,,,,84.46736,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,BOTHSEX,EMAIL,PERCENT,,,,,,,,92.47693,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,BOTHSEX,EPRS,PERCENT,,,,,,,,23.73954,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,BOTHSEX,INST,PERCENT,,,,,,,,31.46671,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,BOTHSEX,PCPR,PERCENT,,,,,,,,8.03323,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,BOTHSEX,SOFT,PERCENT,,,,,,,,66.9124,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,BOTHSEX,TRAF,PERCENT,,,,,,,,49.23355,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,FEMALE,ARSP,PERCENT,,,,,,,,25.26432,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,FEMALE,COPA,PERCENT,,,,,,,,87.78364,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,FEMALE,EMAIL,PERCENT,,,,,,,,95.79351,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,FEMALE,EPRS,PERCENT,,,,,,,,29.76624,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,FEMALE,INST,PERCENT,,,,,,,,33.38654,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,FEMALE,PCPR,PERCENT,,,,,,,,9.73638,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,FEMALE,SOFT,PERCENT,,,,,,,,72.23345,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,FEMALE,TRAF,PERCENT,,,,,,,,53.13187,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,MALE,ARSP,PERCENT,,,,,,,,25.59641,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,MALE,COPA,PERCENT,,,,,,,,83.03904,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,MALE,EMAIL,PERCENT,,,,,,,,91.04849,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,MALE,EPRS,PERCENT,,,,,,,,21.14385,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,MALE,INST,PERCENT,,,,,,,,30.63985,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,MALE,PCPR,PERCENT,,,,,,,,7.29969,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,MALE,SOFT,PERCENT,,,,,,,,64.62063,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",512,Oman,,,G,MALE,TRAF,PERCENT,,,,,,,,47.55455,OMN
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",586,Pakistan,,,G,BOTHSEX,ARSP,PERCENT,,,,2.08443,,,2.14655,,PAK
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",586,Pakistan,,,G,BOTHSEX,CMFL,PERCENT,,,,5.46657,,,5.36524,,PAK
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",586,Pakistan,,,G,BOTHSEX,COPA,PERCENT,,,,3.98257,,,4.659,,PAK
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",586,Pakistan,,,G,BOTHSEX,EMAIL,PERCENT,,,,3.69622,,,3.85832,,PAK
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",586,Pakistan,,,G,BOTHSEX,EPRS,PERCENT,,,,1.68012,,,1.4721,,PAK
