Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Age,Location,Reporting Type,Sex,Type of skill,Units,2013,2014,2015,2016,2017,2018,2019,2020,ISO3,latest_value,latest_value_year
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,FEMALE,SOFT,PERCENT,,,33.67242,,,,,,IRL,33.67242,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,FEMALE,TRAF,PERCENT,,39.42582,33.7917,,,,,,IRL,33.7917,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,MALE,ARSP,PERCENT,,42.65049,30.1271,,,,,,IRL,30.1271,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,MALE,CMFL,PERCENT,,56.9621,43.4451,,,,,,IRL,43.4451,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,MALE,COPA,PERCENT,,54.67302,41.98743,,,,,,IRL,41.98743,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,MALE,EMAIL,PERCENT,63.89367,,,,,,,,IRL,63.89367,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,MALE,EPRS,PERCENT,,27.11381,31.45069,,,,,,IRL,31.45069,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,MALE,INST,PERCENT,,42.44737,,,,,,,IRL,42.44737,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,MALE,PCPR,PERCENT,,11.91161,5.93103,,,,,,IRL,5.93103,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,MALE,SOFT,PERCENT,,,41.33201,,,,,,IRL,41.33201,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",372,Ireland,,,G,MALE,TRAF,PERCENT,,45.42161,39.73852,,,,,,IRL,39.73852,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,BOTHSEX,ARSP,PERCENT,,35.9481,30.5133,30.7045,,,,,ITA,30.7045,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,BOTHSEX,CMFL,PERCENT,,55.5505,49.5003,48.9728,,,,,ITA,48.9728,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,BOTHSEX,COPA,PERCENT,,55.6073,42.9026,42.0396,,,,,ITA,42.0396,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,BOTHSEX,EMAIL,PERCENT,54.9613,,,,,,,,ITA,54.9613,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,BOTHSEX,EPRS,PERCENT,,25.1241,31.384,30.9809,,,,,ITA,30.9809,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,BOTHSEX,INST,PERCENT,,39.6112,,,,,,,ITA,39.6112,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,BOTHSEX,PCPR,PERCENT,,8.9111,4.8453,4.3462,,,,,ITA,4.3462,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,BOTHSEX,SOFT,PERCENT,,,32.785,34.9175,,,,,ITA,34.9175,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,BOTHSEX,TRAF,PERCENT,,45.287,42.8772,43.1545,,,,,ITA,43.1545,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,FEMALE,ARSP,PERCENT,,31.252,25.888,26.3276,,,,,ITA,26.3276,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,FEMALE,CMFL,PERCENT,,50.7938,44.368,45.26,,,,,ITA,45.26,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,FEMALE,COPA,PERCENT,,51.0747,39.2216,39.4209,,,,,ITA,39.4209,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,FEMALE,EMAIL,PERCENT,50.3326,,,,,,,,ITA,50.3326,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,FEMALE,EPRS,PERCENT,,21.522,28.4591,28.4472,,,,,ITA,28.4472,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,FEMALE,INST,PERCENT,,30.9975,,,,,,,ITA,30.9975,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,FEMALE,PCPR,PERCENT,,6.0662,2.6705,2.2775,,,,,ITA,2.2775,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,FEMALE,SOFT,PERCENT,,,26.4456,29.4727,,,,,ITA,29.4727,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,FEMALE,TRAF,PERCENT,,38.8159,37.3949,38.7242,,,,,ITA,38.7242,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,MALE,ARSP,PERCENT,,40.762,35.2801,35.1795,,,,,ITA,35.1795,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,MALE,CMFL,PERCENT,,60.4265,54.7895,52.7688,,,,,ITA,52.7688,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,MALE,COPA,PERCENT,,60.2536,46.6962,44.7171,,,,,ITA,44.7171,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,MALE,EMAIL,PERCENT,59.7095,,,,,,,,ITA,59.7095,2013
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,MALE,EPRS,PERCENT,,28.8166,34.3984,33.5715,,,,,ITA,33.5715,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,MALE,INST,PERCENT,,48.4411,,,,,,,ITA,48.4411,2014
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,MALE,PCPR,PERCENT,,11.8273,7.0866,6.4613,,,,,ITA,6.4613,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,MALE,SOFT,PERCENT,,,39.3184,40.4843,,,,,ITA,40.4843,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",380,Italy,,,G,MALE,TRAF,PERCENT,,51.9204,48.5272,47.684,,,,,ITA,47.684,2016
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,BOTHSEX,ARSP,PERCENT,,,3.90033,5.28856,5.87383,5.66936,,,JAM,5.66936,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,BOTHSEX,CMFL,PERCENT,,,16.99306,15.4279,15.81539,,,,JAM,15.81539,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,BOTHSEX,COPA,PERCENT,,,16.4207,13.9708,14.85347,13.13469,,,JAM,13.13469,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,BOTHSEX,EMAIL,PERCENT,,,17.61304,15.32201,15.51099,14.66744,,,JAM,14.66744,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,BOTHSEX,EPRS,PERCENT,,,3.80275,3.12203,4.6355,4.9212,,,JAM,4.9212,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,BOTHSEX,INST,PERCENT,,,6.44241,7.09969,6.26289,6.3164,,,JAM,6.3164,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,BOTHSEX,PCPR,PERCENT,,,1.00525,,,,,,JAM,1.00525,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,BOTHSEX,SOFT,PERCENT,,,7.79497,7.06092,5.88182,5.13374,,,JAM,5.13374,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,BOTHSEX,TRAF,PERCENT,,,9.36617,7.91446,9.93204,8.81675,,,JAM,8.81675,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,FEMALE,ARSP,PERCENT,,,4.01853,6.00648,6.72307,,,,JAM,6.72307,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,FEMALE,CMFL,PERCENT,,,17.87988,17.59943,18.08367,,,,JAM,18.08367,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,FEMALE,COPA,PERCENT,,,17.78492,16.25478,17.22657,,,,JAM,17.22657,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,FEMALE,EMAIL,PERCENT,,,19.49203,18.16615,18.51771,,,,JAM,18.51771,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,FEMALE,EPRS,PERCENT,,,4.14437,3.76711,5.18729,,,,JAM,5.18729,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,FEMALE,INST,PERCENT,,,6.69788,6.90192,6.08497,,,,JAM,6.08497,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,FEMALE,PCPR,PERCENT,,,0.94165,,,,,,JAM,0.94165,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,FEMALE,SOFT,PERCENT,,,7.51442,7.20769,5.97579,,,,JAM,5.97579,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,FEMALE,TRAF,PERCENT,,,9.33662,8.44877,10.80861,,,,JAM,10.80861,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,MALE,ARSP,PERCENT,,,3.77981,4.55717,5.00815,,,,JAM,5.00815,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,MALE,CMFL,PERCENT,,,16.08889,13.21593,13.50327,,,,JAM,13.50327,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,MALE,COPA,PERCENT,,,15.02968,11.64422,12.43444,,,,JAM,12.43444,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,MALE,EMAIL,PERCENT,,,15.69705,12.42482,12.44613,,,,JAM,12.44613,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,MALE,EPRS,PERCENT,,,3.45435,2.46492,4.07303,,,,JAM,4.07303,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,MALE,INST,PERCENT,,,6.18191,7.30116,6.44425,,,,JAM,6.44425,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,MALE,PCPR,PERCENT,,,1.07018,,,,,,JAM,1.07018,2015
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,MALE,SOFT,PERCENT,,,8.08104,6.91141,5.78603,,,,JAM,5.78603,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",388,Jamaica,,,G,MALE,TRAF,PERCENT,,,9.3963,7.37018,9.03849,,,,JAM,9.03849,2017
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,BOTHSEX,ARSP,PERCENT,,,,,,48.07862,52.92569,50.63894,JPN,50.63894,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,BOTHSEX,COPA,PERCENT,,,,,,58.47704,64.60522,63.50336,JPN,63.50336,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,BOTHSEX,EMAIL,PERCENT,,,,,,68.01365,71.45218,70.68079,JPN,70.68079,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,BOTHSEX,EPRS,PERCENT,,,,,,29.13038,34.34275,32.51767,JPN,32.51767,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,BOTHSEX,INST,PERCENT,,,,,,49.38448,52.23485,51.3547,JPN,51.3547,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,BOTHSEX,PCPR,PERCENT,,,,,0.6035,3.78603,,,JPN,3.78603,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,BOTHSEX,SOFT,PERCENT,,,,,,49.44451,55.7123,55.57281,JPN,55.57281,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,BOTHSEX,TRAF,PERCENT,,,,,,37.14897,43.64252,43.19414,JPN,43.19414,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,FEMALE,ARSP,PERCENT,,,,,,40.12201,44.90286,42.73211,JPN,42.73211,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,FEMALE,COPA,PERCENT,,,,,,53.60774,58.98906,58.27485,JPN,58.27485,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,FEMALE,EMAIL,PERCENT,,,,,,65.61289,69.04079,68.20725,JPN,68.20725,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,FEMALE,EPRS,PERCENT,,,,,,21.18574,26.38339,25.4472,JPN,25.4472,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,FEMALE,INST,PERCENT,,,,,,39.84241,41.7669,41.80224,JPN,41.80224,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,FEMALE,PCPR,PERCENT,,,,,0.26785,1.22959,,,JPN,1.22959,2018
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,FEMALE,SOFT,PERCENT,,,,,,41.53111,47.77776,48.04789,JPN,48.04789,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,FEMALE,TRAF,PERCENT,,,,,,30.63163,35.56385,35.61789,JPN,35.61789,2020
4,4.4,4.4.1,SE_ADT_ACTS,"Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)",392,Japan,,,G,MALE,ARSP,PERCENT,,,,,,56.61728,61.56287,59.02814,JPN,59.02814,2020
