Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Education level,Reporting Type,Sex,Type of skill,Units,2000,2001,2003,2004,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,ISO3
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),440,Lithuania,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,98.01,,,98.7,,,,,96.53,,,,,97.27,,,,,LTU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),440,Lithuania,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,79.55,,,78,,,,79.13,,,,81.9,,,,80.7,,LTU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),440,Lithuania,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,98.87,,,99.13,,,,,97.43,,,,,97.94,,,,,LTU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),440,Lithuania,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,78.72,,,76.68,,,,79.03,,,,79.41,,,,81.88,,LTU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),440,Lithuania,PRIMAR,G,MALE,SKILL_READ,PERCENT,,97.17,,,98.3,,,,,95.7,,,,,96.64,,,,,LTU
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),442,Luxembourg,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,63.29,,78.29,,77.21,,,76.08,,,75.67,,,74.18,,,72.78,,,LUX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),442,Luxembourg,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,64.93,,77.26,,77.15,,,73.96,,,77.83,,,74.36,,,70.71,,,LUX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),442,Luxembourg,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,61.27,,76.63,,75.49,,,74.29,,,71.29,,,73.27,,,71.83,,,LUX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),442,Luxembourg,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,70.94,,82.87,,82.63,,,80.94,,,82.42,,,77.99,,,75.83,,,LUX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),442,Luxembourg,LOWSEC,G,MALE,SKILL_MATH,PERCENT,66.84,,80,,78.88,,,77.81,,,79.92,,,75.1,,,73.7,,,LUX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),442,Luxembourg,LOWSEC,G,MALE,SKILL_READ,PERCENT,59.88,,71.46,,71.8,,,67.16,,,73.38,,,70.68,,,65.73,,,LUX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),442,Luxembourg,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,98.77,,,,,,,,,,,,,,,LUX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),442,Luxembourg,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,99.15,,,,,,,,,,,,,,,LUX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),442,Luxembourg,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,98.43,,,,,,,,,,,,,,,LUX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),450,Madagascar,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,4.1,,,MDG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),450,Madagascar,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,13.2,,,MDG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),450,Madagascar,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,5.3,,,MDG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),450,Madagascar,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,14.7,,,MDG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),450,Madagascar,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,2.8,,,MDG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),450,Madagascar,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,11.6,,,MDG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),450,Madagascar,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,4.7,,,,6.3,,MDG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),450,Madagascar,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,4.2,,,,6.3,,MDG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),450,Madagascar,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,6.7,,MDG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),450,Madagascar,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,7.1,,MDG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),450,Madagascar,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,5.9,,MDG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),450,Madagascar,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,5.4,,MDG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),454,Malawi,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,1.7,,,,,,,4.1,,,,,,,,MWI
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),454,Malawi,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,6.8,,,,,,,15.3,,,,,,,,MWI
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),454,Malawi,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,1.3,,,,,,,2.9,,,,,,,,MWI
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),454,Malawi,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,5.1,,,,,,,12.7,,,,,,,,MWI
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),454,Malawi,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,2.2,,,,,,,5.3,,,,,,,,MWI
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),454,Malawi,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,8.6,,,,,,,17.7,,,,,,,,MWI
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),458,Malaysia,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,40.67,,,48.25,,,,,,58.5,,,MYS
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),458,Malaysia,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,56.03,,,47.28,,,,,,54.17,,,MYS
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),458,Malaysia,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,60.46,,,MYS
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),458,Malaysia,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,61.04,,,MYS
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),458,Malaysia,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,56.45,,,MYS
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),458,Malaysia,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,46.93,,,MYS
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),458,Malaysia,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,64,,MYS
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),458,Malaysia,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,58,,MYS
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),458,Malaysia,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,67.8,,MYS
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),458,Malaysia,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,65.9,,MYS
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),458,Malaysia,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,60.8,,MYS
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),458,Malaysia,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,,50.4,,MYS
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),466,Mali,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,44.1,,,,,,,,,MLI
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),466,Mali,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,33.2,,,,,,,,,MLI
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),466,Mali,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,9.8,,,,,,,,,MLI
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),466,Mali,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,13.4,,,,,,,,,MLI
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),470,Malta,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,60.14,,,,,,,,61.63,,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),470,Malta,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,63.69,,,,,,64.45,,,64.11,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),470,Malta,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,60.75,,,,,,,,62.8,,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),470,Malta,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,75.65,,,,,,72.15,,,73.98,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),470,Malta,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,59.57,,,,,,,,60.7,,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),470,Malta,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,51.55,,,,,,56.98,,,55.06,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),470,Malta,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,63.13,,,,,,,,69.08,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),470,Malta,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,78.2,,,,,73.17,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),470,Malta,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,62.31,,,,,,,,68.03,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),470,Malta,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,81.64,,,,,77.8,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),470,Malta,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,63.9,,,,,,,,70.07,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),470,Malta,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,75.37,,,,,69.15,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),478,Mauritania,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,7.1,,,,,,,,,,,,,,,,MRT
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),480,Mauritius,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,49.84,,,,,,,,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),480,Mauritius,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,53.32,,,,,,,,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),480,Mauritius,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,49.29,,,,,,,,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),480,Mauritius,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,61.04,,,,,,,,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),480,Mauritius,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,,,50.41,,,,,,,,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),480,Mauritius,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,45.2,,,,,,,,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),480,Mauritius,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,55.3,,,,,,,59,,,,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),480,Mauritius,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,66.8,,,,,,,75.4,,,,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),480,Mauritius,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,58.2,,,,,,,61.8,,,,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),480,Mauritius,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,73.2,,,,,,,80.8,,,,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),480,Mauritius,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,52.8,,,,,,,56.1,,,,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),480,Mauritius,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,60.6,,,,,,,70,,,,,,,,
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,66,,,,,,,76.98,,,,,,65.27,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,76.71,,,,,,,77.78,,,,,,62.57,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,67.23,,,,,,,78.04,,,,,,64.38,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,80.16,,,,,,,80.18,,,,,,64.38,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,66.12,,,,,,,75.91,,,,,,66.08,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,75.17,,,,,,,75.38,,,,,,60.89,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,34.39,,34.08,,43.5,,,49.2,,,45.29,,,43.36,,,43.75,,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,55.86,,47.98,,52.99,,,59.91,,,58.92,,,58.26,,,55.31,,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,32.08,,31.48,,41.23,,,45.98,,,41.47,,,41.03,,,41.01,,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,61.06,,52.6,,59.65,,,65.9,,,65,,,63.04,,,58.3,,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,LOWSEC,G,MALE,SKILL_MATH,PERCENT,36.97,,36.88,,45.95,,,52.51,,,49.25,,,45.63,,,46.74,,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,LOWSEC,G,MALE,SKILL_READ,PERCENT,50.17,,43.01,,45.81,,,53.77,,,52.61,,,53.6,,,52.06,,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,58.7,,,,,,,69.46,,,,,,38.05,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,54.14,,,,,,,57.51,,,,,,41.61,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,60.58,,,,,,,69.26,,,,,,39.03,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,57.4,,,,,,,60.36,,,,,,45.17,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,57.03,,,,,,,69.66,,,,,,37.07,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),484,Mexico,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,51.07,,,,,,,54.8,,,,,,38.07,,MEX
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),496,Mongolia,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,33.6,,,MNG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),496,Mongolia,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,44.4,,,MNG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),496,Mongolia,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,32.2,,,MNG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),496,Mongolia,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,46.2,,,MNG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),496,Mongolia,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,34.9,,,MNG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),496,Mongolia,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,42.8,,,MNG
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),496,Mongolia,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,31.17,,,,,,,,,,,,,,MNG
