Goal,Target,Indicator,SeriesCode,SeriesDescription,GeoAreaCode,GeoAreaName,Education level,Reporting Type,Sex,Type of skill,Units,2000,2001,2003,2004,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2021,ISO3,latest_value,latest_value_year
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),566,Nigeria,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,11.31,,,,NGA,11.31,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),566,Nigeria,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,16.96,,,,NGA,16.96,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),566,Nigeria,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,12.72,,,,NGA,12.72,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),566,Nigeria,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,19.41,,,,NGA,19.41,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),566,Nigeria,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,9.22,,,,NGA,9.22,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),566,Nigeria,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,13.45,,,,NGA,13.45,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,25.5,,,MKD,25.5,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,45.3,,,MKD,45.3,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,20.7,,,MKD,20.7,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,55,,,MKD,55,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,30.2,,,MKD,30.2,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,,35.7,,,MKD,35.7,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,35.38,,,,,,,,,,,,,29.77,,,38.96,,,MKD,38.96,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,37.32,,,,,,,,,,,,,29.32,,,44.86,,,MKD,44.86,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,35.58,,,,,,,,,,,,,30.75,,,40.83,,,MKD,40.83,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,47.85,,,,,,,,,,,,,37.62,,,56.99,,,MKD,56.99,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,LOWSEC,G,MALE,SKILL_MATH,PERCENT,35.65,,,,,,,,,,,,,28.9,,,37.28,,,MKD,37.28,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,LOWSEC,G,MALE,SKILL_READ,PERCENT,27.64,,,,,,,,,,,,,21.88,,,33.89,,,MKD,33.89,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,51.53,,MKD,51.53,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,66.67,,,65.76,,,,,,,,,,,,,,,MKD,65.76,2006
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,53.06,,MKD,53.06,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,70.07,,,69.75,,,,,,,,,,,,,,,MKD,69.75,2006
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,50.33,,MKD,50.33,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),807,North Macedonia,PRIMAR,G,MALE,SKILL_READ,PERCENT,,63.7,,,62.03,,,,,,,,,,,,,,,MKD,62.03,2006
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),578,Norway,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,40.63,,,51.91,,,,62.72,,,,85.73,,,,82.49,,,82.49,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),578,Norway,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,88.21,,,91.83,,,,,94.82,,,,,98.61,,,,,,98.61,2016
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),578,Norway,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,38.7,,,50.14,,,,61.07,,,,86.64,,,,82.56,,,82.56,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),578,Norway,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,91.18,,,94.2,,,,,96.45,,,,,99.24,,,,,,99.24,2016
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),578,Norway,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,42.54,,,53.79,,,,64.47,,,,84.85,,,,82.42,,,82.42,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),578,Norway,GRAD23,G,MALE,SKILL_READ,PERCENT,,85.63,,,89.81,,,,,93.17,,,,,98.03,,,,,,98.03,2016
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),578,Norway,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,80.86,,79.16,,77.76,,,81.82,,,77.69,,,82.92,,,81.13,,,,81.13,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),578,Norway,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,82.51,,81.88,,77.57,,,85,,,83.78,,,85.09,,,80.71,,,,80.71,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),578,Norway,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,80.93,,78.92,,77.64,,,81.62,,,77.98,,,84.68,,,83.39,,,,83.39,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),578,Norway,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,89.56,,88.69,,85.08,,,91.67,,,90.41,,,90.83,,,87.85,,,,87.85,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),578,Norway,LOWSEC,G,MALE,SKILL_MATH,PERCENT,81.71,,79.39,,77.88,,,82.02,,,77.41,,,81.21,,,78.92,,,,78.92,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),578,Norway,LOWSEC,G,MALE,SKILL_READ,PERCENT,76.84,,75.17,,70.56,,,78.62,,,77.48,,,79.48,,,73.72,,,,73.72,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),578,Norway,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,44,,,48.33,,,,51.36,,,,70.36,,,,64.66,,,64.66,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),578,Norway,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,44.76,,,49.91,,,,52.38,,,,70.35,,,,64.55,,,64.55,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),578,Norway,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,43.41,,,47.48,,,,50.36,,,,70.77,,,,65.98,,,65.98,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),512,Oman,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,14.26,,,,16.41,,,,23.38,,,,27.43,,OMN,27.43,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),512,Oman,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,18.57,,,,20.97,,,,27.25,,,,34.43,,OMN,34.43,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),512,Oman,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,9.69,,,,11.65,,,,19.8,,,,20.92,,OMN,20.92,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),512,Oman,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,20.28,,,,32.12,,,,33.1,,OMN,33.1,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),512,Oman,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,47.42,,,,,59.06,,,,,OMN,59.06,2016
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),512,Oman,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,22.56,,,,35.27,,,,34.41,,OMN,34.41,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),512,Oman,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,56.03,,,,,68.16,,,,,OMN,68.16,2016
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),512,Oman,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,18.08,,,,29.02,,,,31.74,,OMN,31.74,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),512,Oman,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,39.11,,,,,50.06,,,,,OMN,50.06,2016
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),586,Pakistan,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,2.8,,,,PAK,2.8,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),586,Pakistan,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,23.4,,,,PAK,23.4,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),586,Pakistan,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,3,,,,PAK,3,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),586,Pakistan,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,25.6,,,,PAK,25.6,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),586,Pakistan,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,2.7,,,,PAK,2.7,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),586,Pakistan,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,21.4,,,,PAK,21.4,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),586,Pakistan,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,7.55,,PAK,7.55,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),586,Pakistan,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,52.1,,,,,PAK,52.1,2016
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),586,Pakistan,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,7.54,,PAK,7.54,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),586,Pakistan,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,53.5,,,,,PAK,53.5,2016
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),586,Pakistan,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,,,7.56,,PAK,7.56,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),586,Pakistan,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,51.3,,,,,PAK,51.3,2016
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,34.32,,,,,,,51.17,,,,,,31.62,,PAN,31.62,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,51.55,,,,,,,64.83,,,,,,41.14,,PAN,41.14,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,36.07,,,,,,,52.84,,,,,,31.02,,PAN,31.02,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,55.47,,,,,,,68.94,,,,,,43.49,,PAN,43.49,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,33.39,,,,,,,49.65,,,,,,32.23,,PAN,32.23,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,48.33,,,,,,,60.51,,,,,,38.81,,PAN,38.81,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,21.24,,,,,,,,,18.82,,,PAN,18.82,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,34.74,,,,,,,,,35.69,,,PAN,35.69,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,21.67,,,,,,,,,16.99,,,PAN,16.99,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,41.01,,,,,,,,,38.68,,,PAN,38.68,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,,,20.81,,,,,,,,,20.68,,,PAN,20.68,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,28.39,,,,,,,,,32.65,,,PAN,32.65,2018
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,19.97,,,,,,,22.65,,,,,,3.29,,PAN,3.29,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,30.32,,,,,,,35.91,,,,,,17.48,,PAN,17.48,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,21.15,,,,,,,24.6,,,,,,3.23,,PAN,3.23,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,PRIMAR,G,FEMALE,SKILL_READ,PERCENT,,,,,33.89,,,,,,,39.18,,,,,,19.54,,PAN,19.54,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,PRIMAR,G,MALE,SKILL_MATH,PERCENT,,,,,19.25,,,,,,,20.68,,,,,,3.37,,PAN,3.37,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),591,Panama,PRIMAR,G,MALE,SKILL_READ,PERCENT,,,,,27.01,,,,,,,32.45,,,,,,15.41,,PAN,15.41,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600,Paraguay,GRAD23,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,46.26,,,,,,,46.77,,,,,,38.29,,PRY,38.29,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600,Paraguay,GRAD23,G,BOTHSEX,SKILL_READ,PERCENT,,,,,50.68,,,,,,,61.1,,,,,,48.54,,PRY,48.54,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600,Paraguay,GRAD23,G,FEMALE,SKILL_MATH,PERCENT,,,,,46.88,,,,,,,47.1,,,,,,38.86,,PRY,38.86,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600,Paraguay,GRAD23,G,FEMALE,SKILL_READ,PERCENT,,,,,54.65,,,,,,,63.33,,,,,,52.36,,PRY,52.36,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600,Paraguay,GRAD23,G,MALE,SKILL_MATH,PERCENT,,,,,46.22,,,,,,,46.45,,,,,,37.73,,PRY,37.73,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600,Paraguay,GRAD23,G,MALE,SKILL_READ,PERCENT,,,,,48.9,,,,,,,58.99,,,,,,44.73,,PRY,44.73,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600,Paraguay,LOWSEC,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,8.35,,,,PRY,8.35,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600,Paraguay,LOWSEC,G,BOTHSEX,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,32.17,,,,PRY,32.17,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600,Paraguay,LOWSEC,G,FEMALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,6.01,,,,PRY,6.01,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600,Paraguay,LOWSEC,G,FEMALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,34.29,,,,PRY,34.29,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600,Paraguay,LOWSEC,G,MALE,SKILL_MATH,PERCENT,,,,,,,,,,,,,,,,10.69,,,,PRY,10.69,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600,Paraguay,LOWSEC,G,MALE,SKILL_READ,PERCENT,,,,,,,,,,,,,,,,30.04,,,,PRY,30.04,2017
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600,Paraguay,PRIMAR,G,BOTHSEX,SKILL_MATH,PERCENT,,,,,28.65,,,,,,,23.3,,,,,,5.6,,PRY,5.6,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600,Paraguay,PRIMAR,G,BOTHSEX,SKILL_READ,PERCENT,,,,,25.83,,,,,,,28.72,,,,,,18.76,,PRY,18.76,2019
4,4.1,4.1.1,SE_TOT_PRFL,Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%),600,Paraguay,PRIMAR,G,FEMALE,SKILL_MATH,PERCENT,,,,,28.33,,,,,,,21.63,,,,,,5.33,,PRY,5.33,2019
